cpf|nome|data_nascimento|sexo|convenio|logradouro|numero|bairro|cidade|estado|data_cadastro|pais_cadastro
28549367109|Joana Araújo|03/09/1982|Fem|AMIL|Esplanada de Fogaça|100.0|Vila Santa Rosa|Carvalho|SC|2001-06-23 22:26:03|Br
62719538400|Heloísa Cardoso|21/08/1980|Fem|AMIL|Pátio Davi Lucas Moreira|926.0|Cachoeirinha|Carvalho Grande|PR|1980-12-15 21:26:53|Br
91783065230|Ana Clara Souza|19/10/1996|Fem|AMIL|Passarela de da Luz|786.0|Silveira|da Conceição do Norte|AP|1978-04-13 18:54:25|Br
69827345109|Isabelly Cardoso|25/04/1979|Fem|AMIL|Avenida de Rezende|658.0|Solar Do Barreiro|Pires|SP|1991-11-08 12:02:01|Br
21753984041|Valentina Duarte|28/10/2020|Fem|AMIL|Lago Maria Jesus|415.0|Paulo Vi|Costa da Prata|AM|2006-02-09 16:21:34|Br
58710394214|Alexia Costa|27/04/2018|Fem|AMIL|Trecho de Gomes|236.0|Petropolis|Martins do Norte|CE|1998-06-07 14:36:28|Br
83546210905|Joaquim da Cruz|07/02/1977|Masc|AMIL|Avenida Gabriela Dias|662.0|Vila Pilar|Oliveira de Fogaça|CE|1991-08-15 06:19:33|Br
08491372504|Benício Gonçalves|08/04/2002|Masc|AMIL|Recanto Fernandes|239.0|São Tomaz|da Rosa|PE|1970-06-24 08:42:49|Br
85716234909|Dr. Luiz Gustavo Alves|11/02/2014|Masc|AMIL|Viaduto Henrique Cardoso|913.0|Marçola|Rodrigues do Galho|CE|2018-06-26 05:47:53|Br
37842650144|Leonardo Cavalcanti|04/02/1985|Masc|AMIL|Vila Eduarda Barbosa|48.0|Mangueiras|Teixeira|PA|1987-12-08 22:51:57|Br
53948271097|Pedro Miguel Barbosa|19/02/1975|Masc|AMIL|Lago Levi Nogueira|952.0|Vila Das Oliveiras|Freitas Alegre|ES|2011-04-27 00:16:13|Br
23089756102|Cauã Nascimento|26/12/2003|Masc|AMIL|Campo Vitor Gabriel Cunha|774.0|Santa Margarida|da Rocha|MS|2018-09-28 01:06:11|Br
53016847957|Heitor Gonçalves|26/07/1974|Masc|AMIL|Alameda Pinto|815.0|São Tomaz|Porto|RO|2022-05-02 17:46:39|Br
34628975000|Emanuella Ribeiro|01/09/2002|Fem|AMIL|Chácara Dias|290.0|Aguas Claras|Costa|CE|2011-12-04 23:42:01|Br
70163825408|Pedro Henrique Barros|13/07/2014|Masc|AMIL|Viela de Martins|470.0|Maria Goretti|da Cruz de Viana|BA|2010-07-31 10:12:58|Br
10982437650|Carlos Eduardo Pires|26/12/1975|Masc|AMIL|Lagoa das Neves|980.0|Calafate|Teixeira Paulista|MS|2020-08-04 03:07:34|Br
65108739230|Maria Sophia Cardoso|06/01/2001|Fem|AMIL|Conjunto de Pires|798.0|São Luiz|Fogaça do Sul|SC|2002-01-31 10:44:57|Br
71420593897|Nina Silva|09/05/1982|Fem|AMIL|Fazenda Luiz Otávio Souza|574.0|Bonfim|da Cunha|PE|2015-08-28 20:26:14|Br
78219340622|Erick Costela|18/04/2012|Masc|AMIL|Rodovia Joaquim Nunes|419.0|Vila Paraíso|Lopes das Pedras|ES|1999-01-19 10:50:52|Br
39461057261|Sophie Monteiro|04/12/1974|Fem|AMIL|Chácara de Melo|376.0|Teixeira Dias|Rezende de Porto|AL|2015-09-16 03:43:29|Br
15642098730|Arthur Jesus|28/01/1976|Masc|AMIL|Lagoa Vieira|710.0|Lagoinha Leblon|Almeida|PB|2015-12-30 19:27:40|Br
04857169258|Camila Costa|15/11/2020|Fem|AMIL|Distrito Barros|367.0|Jardim Atlântico|Freitas do Oeste|PR|1982-08-31 14:45:25|Br
46207381580|Beatriz Ribeiro|07/08/1973|Fem|AMIL|Área Pinto|50.0|Barroca|Lopes Verde|SP|1987-10-19 21:15:06|Br
73608295429|Amanda Fernandes|08/11/2020|Fem|AMIL|Área de Castro|327.0|São Bernardo|Souza da Serra|TO|2005-11-24 20:15:05|Br
30651489784|Anthony Nascimento|18/11/1981|Masc|AMIL|Lagoa Bianca Almeida|826.0|Santa Maria|Jesus da Mata|CE|1984-09-28 02:56:15|Br
04823157923|Sr. Luiz Fernando Novaes|04/12/1982|Masc|AMIL|Vereda de Caldeira|94.0|Tirol|Lima|RR|1989-11-21 22:53:45|Br
32651789437|Dra. Mariane da Conceição|25/12/2011|Fem|AMIL|Fazenda Freitas|801.0|Vila Piratininga Venda Nova|Peixoto de Moreira|PA|1987-03-24 04:55:52|Br
20589631489|Vicente Castro|10/06/1970|Masc|AMIL|Praia de Moraes|546.0|Mantiqueira|da Paz|AP|1982-09-08 01:24:54|Br
92781305677|Bernardo Barros|31/05/1970|Masc|AMIL|Lago Davi Lucas da Cruz|752.0|Boa Esperança|Gomes|CE|1990-03-23 09:05:13|Br
73502694125|Sarah Barros|19/08/2013|Fem|AMIL|Conjunto Milena Gomes|220.0|Acaba Mundo|Araújo de Ribeiro|PR|2019-11-20 20:27:57|Br
32986751482|Gabriel Viana|20/03/1992|Masc|AMIL|Área Ferreira|334.0|Vila São Rafael|Costa|SP|1983-12-02 03:17:08|Br
08624951720|Miguel Peixoto|11/08/1978|Masc|AMIL|Estação Antônio Silva|689.0|Gameleira|Almeida|DF|2002-11-03 22:28:48|Br
52974136052|Maria Fernandes|02/10/1995|Fem|AMIL|Largo de da Paz|368.0|Vila São Gabriel Jacui|Caldeira|PI|2010-03-27 10:51:14|Br
74863091222|Luna Gonçalves|03/11/2015|Fem|AMIL|Praça Silva|951.0|Mirtes|Rezende|SC|2011-03-06 00:22:28|Br
02734569892|Dra. Mirella da Luz|24/10/2000|Fem|AMIL|Ladeira Caldeira|755.0|Alto Dos Pinheiros|Pereira|MT|1974-09-25 15:30:48|Br
28431675071|Vinicius da Rosa|16/10/2006|Masc|AMIL|Campo de Jesus|714.0|Cidade Jardim Taquaril|Gonçalves do Galho|PA|2014-12-26 19:16:12|Br
76801429396|Isabella Lopes|15/07/1998|Fem|AMIL|Lago de Pires|114.0|Santa Branca|Costa de Lima|CE|2011-05-14 03:51:42|Br
39086415784|Alana Correia|07/09/2018|Fem|AMIL|Loteamento Santos|548.0|Conjunto Jardim Filadélfia|Costela Verde|AM|1980-07-10 22:50:28|Br
52810976449|Olivia da Rocha|15/10/1976|Fem|AMIL|Largo Costa|612.0|Andiroba|Silva do Oeste|PA|1992-03-01 21:53:41|Br
85637294119|Mariane Melo|21/06/1999|Fem|AMIL|Fazenda Pinto|387.0|Vila Santa Monica 2ª Seção|Almeida da Mata|PR|1998-11-08 13:54:06|Br
15690438766|Antônio Teixeira|25/11/1990|Masc|AMIL|Trecho Nunes|704.0|São Paulo|das Neves da Prata|PI|2007-04-28 00:29:20|Br
57904382105|Pedro Miguel Novaes|28/06/1970|Masc|AMIL|Estação Marina Costela|39.0|Leticia|Rocha das Pedras|PE|2007-04-03 03:18:40|Br
69037145884|Brenda Fogaça|06/03/1995|Fem|AMIL|Favela das Neves|807.0|Nova Granada|Moura|CE|2014-08-09 08:40:08|Br
70694825158|Benício Pires|08/10/1991|Masc|AMIL|Alameda Lucas Gabriel Lopes|833.0|Lagoinha|Melo|AM|1986-01-02 10:05:07|Br
37915826409|Luna da Luz|26/07/1999|Fem|AMIL|Parque de Peixoto|590.0|Vila Mantiqueira|Barros|PB|2004-04-26 10:56:47|Br
34721058608|Sra. Alana Rezende|05/11/2013|Fem|AMIL|Colônia de Moraes|376.0|Indaiá|da Costa do Oeste|DF|1987-09-27 04:36:43|Br
54781392032|Levi das Neves|06/04/2007|Masc|AMIL|Chácara Nunes|870.0|Santo Agostinho|Gomes|PI|1970-10-21 12:39:19|Br
71293084603|Ryan da Mota|26/05/1978|Masc|AMIL|Estação Gonçalves|848.0|Ademar Maldonado|Cavalcanti de Fernandes|MT|2016-10-02 18:48:56|Br
04759281304|Dr. Miguel Rodrigues|21/04/1997|Masc|AMIL|Campo Alexandre Melo|512.0|Vila Puc|Duarte|TO|1997-02-15 10:28:36|Br
09621587476|Noah Monteiro|05/05/2013|Masc|AMIL|Condomínio Cardoso|413.0|Vitoria Da Conquista|Alves|SP|1980-02-03 23:06:00|Br
74835926056|Dr. João Lucas Azevedo|05/03/1971|Masc|AMIL|Avenida de Cunha|333.0|Vila Madre Gertrudes 3ª Seção|da Cruz do Galho|GO|1994-08-14 11:04:27|Br
86490375265|Luiz Henrique Peixoto|06/05/2008|Masc|AMIL|Via de Ramos|391.0|Vila Mantiqueira|Lopes de Goiás|MT|1988-12-13 15:26:29|Br
79580261458|Breno Campos|05/07/2002|Masc|AMIL|Condomínio de Novaes|14.0|Nova Cachoeirinha|Costela do Sul|CE|1970-06-26 17:33:19|Br
31728405653|Ana Sophia Mendes|01/02/1978|Fem|AMIL|Residencial Gonçalves|203.0|Mariano De Abreu|Rocha|PI|2014-08-19 11:14:54|Br
28409531704|Vinicius Souza|09/06/2000|Masc|AMIL|Distrito Araújo|231.0|Jardim Vitoria|Barros|PI|1999-06-13 05:26:42|Br
53219860702|Srta. Heloísa Alves|08/02/2012|Fem|AMIL|Trecho Marcelo Ribeiro|84.0|Nova Granada|Nascimento|SC|2000-06-01 11:08:01|Br
36978412546|Vitória da Costa|23/06/1977|Fem|AMIL|Lago Ferreira|989.0|Cruzeiro|Aragão|SC|1989-12-07 18:56:44|Br
23789504114|Davi Lucas das Neves|06/11/1998|Masc|AMIL|Conjunto Moraes|840.0|Pantanal|Cardoso|RR|1971-05-02 21:47:07|Br
10379652803|Maria Araújo|25/01/1972|Fem|AMIL|Vila Luiza Rodrigues|608.0|Ademar Maldonado|Azevedo da Prata|SP|1980-09-06 08:50:34|Br
01839256702|Mariana da Rosa|08/09/2002|Fem|AMIL|Vereda de Cunha|322.0|Bandeirantes|Ribeiro|GO|2004-03-09 02:32:58|Br
16045327853|Rodrigo Costa|25/02/2001|Masc|AMIL|Recanto Vitor Hugo Pires|262.0|Jardim Vitoria|Gonçalves|MA|1985-01-26 16:12:29|Br
98574013684|Fernanda Mendes|08/04/2018|Fem|AMIL|Colônia Moraes|223.0|Cachoeirinha|Castro do Norte|SC|1977-04-10 17:59:59|Br
49208731669|Marcos Vinicius Mendes|20/12/1996|Masc|AMIL|Lago de Melo|134.0|Betânia|Dias|SC|1980-07-21 12:53:25|Br
04913285750|Sra. Maysa das Neves|11/07/1979|Fem|AMIL|Setor de Jesus|5.0|Novo Tupi|Cardoso|CE|1971-01-03 16:12:25|Br
84359162006|Isaac Silva|25/04/2010|Masc|AMIL|Estrada de da Conceição|442.0|Cidade Jardim Taquaril|Costa|PA|2004-08-05 12:27:28|Br
48173056226|Mariane Silva|01/07/1981|Fem|AMIL|Viela Vitor Gabriel Rezende|604.0|Pilar|da Conceição|PE|2009-01-29 17:22:52|Br
28697035112|Esther Moraes|26/02/1993|Fem|AMIL|Lago de Silva|664.0|Vila Pinho|Mendes do Campo|MG|2002-11-19 08:17:34|Br
12948370523|Ian da Rocha|02/05/2015|Masc|AMIL|Quadra Lopes|834.0|Nossa Senhora Do Rosário|Freitas|SP|1999-06-16 20:18:31|Br
03769542800|Thiago Gonçalves|24/04/1970|Masc|AMIL|Vila de das Neves|873.0|Mariano De Abreu|Nunes|TO|2013-11-23 00:07:34|Br
09153267877|Samuel Martins|18/07/2021|Masc|AMIL|Feira de Freitas|84.0|Vila São João Batista|Lima|PE|2004-12-15 00:22:07|Br
87154690267|Breno Santos|28/05/1988|Masc|AMIL|Pátio Castro|575.0|São José|Castro|CE|1971-08-20 12:52:08|Br
12690843722|Sr. Bruno Freitas|08/06/2010|Masc|AMIL|Recanto Costa|504.0|Vila Engenho Nogueira|Correia Verde|AM|1983-05-18 23:28:28|Br
48691032731|Diego Fogaça|11/09/2018|Masc|AMIL|Aeroporto de Nunes|189.0|Vila Antena|Gomes de das Neves|AL|2006-10-26 07:20:25|Br
18247536080|Sra. Maria Alice Araújo|30/05/1984|Fem|AMIL|Vila de Gonçalves|421.0|Vila Esplanada|da Conceição do Oeste|PR|2015-10-22 13:00:24|Br
54827301662|Alícia Cardoso|07/09/1982|Fem|AMIL|Rodovia Maria Farias|903.0|Acaiaca|Caldeira do Oeste|AC|2004-08-06 22:44:59|Br
36279140580|Nina Alves|03/04/2019|Fem|AMIL|Ladeira Marina Sales|353.0|Virgínia|Pinto|ES|2014-12-25 10:07:49|Br
03298546151|Danilo Nunes|21/07/2021|Masc|AMIL|Recanto Stephany da Mata|838.0|São Salvador|Gonçalves|SC|1997-03-05 20:12:40|Br
79604152858|Sra. Lorena Nunes|16/02/2008|Fem|AMIL|Lagoa Ana Sophia Rodrigues|477.0|Mala E Cuia|Nogueira do Sul|RO|1990-11-19 22:47:38|Br
64851790201|Isabelly Barros|27/08/2022|Fem|AMIL|Estação Igor Cardoso|709.0|Brasil Industrial|Azevedo|RJ|1978-07-26 15:15:23|Br
49628307592|Isadora Castro|12/01/1995|Fem|AMIL|Praça de Fogaça|78.0|Nova Cintra|Carvalho de Minas|MA|2005-06-03 03:48:39|Br
48592637155|Cecília Costa|21/04/1993|Fem|AMIL|Estação Barbosa|304.0|Vila Independencia 3ª Seção|Cavalcanti do Sul|SC|2017-03-09 13:39:06|Br
58421369024|Arthur Caldeira|22/01/1974|Masc|AMIL|Feira de Duarte|693.0|Eymard|da Conceição|MG|1996-04-14 13:13:08|Br
39564728029|Daniel Moura|21/05/1996|Masc|AMIL|Setor de Silva|36.0|Coqueiros|Costela|SP|1976-01-05 23:21:14|Br
76148325900|Ian Cardoso|04/12/2019|Masc|AMIL|Recanto de Costa|418.0|Marmiteiros|Rocha|MS|1994-01-20 14:40:52|Br
94526107867|Otávio Pinto|29/12/1989|Masc|AMIL|Rodovia de da Mata|883.0|Prado|da Luz do Oeste|SP|2019-11-26 00:19:51|Br
73961240507|João Pedro da Rocha|25/02/1978|Masc|AMIL|Esplanada de Pires|230.0|Santo Agostinho|Vieira|PI|1998-05-14 22:24:27|Br
52071894685|Ana Laura Barbosa|01/06/1980|Fem|AMIL|Vereda de Duarte|213.0|Savassi|Campos|CE|1991-03-03 19:41:53|Br
20765948338|Maysa da Conceição|06/03/1972|Fem|AMIL|Trevo Enzo Gomes|632.0|Miramar|Moura do Norte|TO|2001-09-02 15:45:14|Br
96142035870|Luiz Gustavo Fernandes|19/04/1974|Masc|AMIL|Esplanada Rodrigues|21.0|Copacabana|Gomes|AP|1980-01-03 18:22:05|Br
05281493779|Vitor Silveira|04/11/1979|Masc|AMIL|Viela de da Costa|293.0|Nova Gameleira|Azevedo da Mata|MA|1997-03-31 15:11:32|Br
79856024102|Luiz Gustavo Martins|09/01/2019|Masc|AMIL|Avenida da Mota|158.0|São João Batista|Monteiro|PI|2002-01-08 11:35:58|Br
40165289333|Anthony Fernandes|16/07/1991|Masc|AMIL|Passarela de Jesus|180.0|São Tomaz|Cardoso|MS|2002-11-17 09:52:04|Br
54072916307|Enrico Alves|28/09/2007|Masc|AMIL|Setor de Moreira|92.0|Nova Suíça|da Cruz do Campo|PB|1993-10-18 03:53:15|Br
09314268551|Luiz Henrique Silveira|20/04/1987|Masc|AMIL|Feira de Oliveira|42.0|Alpes|Sales das Flores|AL|1983-11-09 05:20:59|Br
24753109607|Gabriel da Mota|21/03/2000|Masc|AMIL|Conjunto de Rocha|138.0|Vila Independencia 2ª Seção|da Conceição|PI|1993-04-19 08:08:45|Br
04986253115|Kevin Barbosa|26/02/1994|Masc|AMIL|Via Lima|248.0|Conjunto Serra Verde|da Rosa de Vieira|PA|2019-01-15 17:50:05|Br
40659831260|Davi Luiz Nunes|30/08/2011|Masc|AMIL|Colônia de Pinto|36.0|Grajaú|Ribeiro de Farias|MG|1999-04-04 20:45:11|Br
39702168422|Juliana Cardoso|02/09/1993|Fem|AMIL|Estação de Nascimento|575.0|Lourdes|da Costa da Mata|MT|1976-09-27 12:21:40|Br
54097813684|João Miguel Viana|20/12/2006|Masc|AMIL|Praia de Martins|543.0|Vila Nova Cachoeirinha 2ª Seção|Azevedo do Amparo|AM|2010-06-27 23:18:08|Br
91475328664|Maria Clara da Rosa|01/04/2015|Fem|AMIL|Área de Souza|51.0|Mariano De Abreu|da Rosa|AL|1984-01-21 01:06:10|Br
79210345860|Henrique Azevedo|09/05/1975|Masc|AMIL|Parque Gomes|184.0|Barro Preto|Pinto|MA|2004-09-22 12:06:09|Br
04785192658|Pietro da Cruz|22/05/1975|Masc|AMIL|Vereda Lorena Carvalho|576.0|Vila Do Pombal|Araújo|TO|1976-03-04 19:13:13|Br
30271698586|Sr. Alexandre Alves|16/03/2008|Masc|AMIL|Sítio de Castro|71.0|Alta Tensão 2ª Seção|da Rocha|RO|1977-06-12 11:32:02|Br
40613598270|Alícia Barbosa|11/02/2021|Fem|AMIL|Via Marcela Sales|437.0|Coração Eucarístico|Almeida|PB|1999-05-21 10:01:07|Br
05918372695|Laura Lopes|12/03/2000|Fem|AMIL|Lago Mirella Fernandes|47.0|Parque São Pedro|Castro|PI|2021-08-28 23:19:28|Br
08364927574|Sr. Antônio Gomes|13/01/1991|Masc|AMIL|Condomínio de Lima|403.0|Marmiteiros|da Paz Grande|SP|1983-02-12 05:35:39|Br
54096837229|Luiz Fernando Moreira|18/06/1985|Masc|AMIL|Setor Azevedo|398.0|Europa|Cunha Paulista|RR|1976-11-15 06:30:59|Br
23586904142|Nicolas Martins|13/10/1984|Masc|AMIL|Lago Emanuel Moraes|133.0|Vila Paris|Alves Alegre|MG|1972-07-15 04:43:42|Br
59748326047|Alícia Rocha|17/09/1988|Fem|AMIL|Rua Azevedo|599.0|Cônego Pinheiro 2ª Seção|Ramos|RR|2001-12-02 03:20:21|Br
48309572123|Alice Rezende|20/12/2011|Fem|AMIL|Rua Pires|521.0|Araguaia|Ferreira|PA|1998-05-21 00:32:47|Br
18052749611|Miguel da Cruz|07/07/2007|Masc|AMIL|Residencial de Melo|572.0|Túnel De Ibirité|Ferreira|AP|1985-03-14 15:28:54|Br
67519084230|Emanuelly Cavalcanti|11/10/2021|Fem|AMIL|Alameda Isaac Cardoso|316.0|Cônego Pinheiro 1ª Seção|Fernandes|RR|2013-05-14 22:33:59|Br
45908176249|Mariana Ramos|21/02/1975|Fem|AMIL|Estação de Carvalho|303.0|Itatiaia|Correia de Nascimento|SC|2014-04-12 15:20:32|Br
48753216946|Danilo Moraes|24/11/1983|Masc|AMIL|Colônia de Rodrigues|178.0|Vila Dos Anjos|Ferreira|AC|1971-04-25 03:23:42|Br
42319657061|Alana Dias|28/08/2012|Fem|AMIL|Praça Lopes|345.0|Marmiteiros|da Costa dos Dourados|ES|1983-09-07 16:20:38|Br
65798314057|Thales da Rocha|04/09/1998|Masc|AMIL|Praça de Silva|170.0|Vista Do Sol|da Paz|MS|1981-03-31 13:29:10|Br
36850972456|Augusto Almeida|26/02/1973|Masc|AMIL|Passarela Lorenzo Moraes|650.0|Jardim Felicidade|Melo de Minas|PB|1982-02-17 21:28:39|Br
87620413553|Vitória Silva|30/12/2011|Fem|AMIL|Conjunto Pedro Henrique Santos|666.0|Santa Monica|Azevedo|AM|2002-01-16 07:34:45|Br
45302691833|Gabriela Rodrigues|02/07/1975|Fem|AMIL|Núcleo Pires|701.0|São Bento|Fogaça|SP|2002-09-26 10:29:44|Br
53086214970|Maria Alice Lopes|14/12/1994|Fem|AMIL|Sítio de Barros|594.0|Mariano De Abreu|Nogueira de Castro|PR|2004-07-08 18:08:47|Br
46987231591|Alícia da Paz|24/08/1993|Fem|AMIL|Rua Erick Vieira|16.0|Vila Copacabana|Moraes|MG|1982-11-19 13:02:13|Br
17263895021|Luigi Duarte|19/02/1974|Masc|AMIL|Lago Teixeira|855.0|Vila Santa Monica 1ª Seção|Silveira Paulista|SC|1988-11-12 14:00:47|Br
97865324065|Vinicius Barbosa|15/03/2018|Masc|AMIL|Viaduto Rodrigues|733.0|Novo Santa Cecilia|da Conceição|CE|2014-02-22 06:23:28|Br
20493165851|Melissa Nunes|27/07/1996|Fem|AMIL|Quadra de Freitas|283.0|Alto Vera Cruz|Nogueira|SC|2007-05-22 21:00:37|Br
21364850753|Thales Costa|25/10/2012|Masc|AMIL|Vereda de da Luz|251.0|Santa Rita De Cássia|Cunha|PR|2011-04-29 15:01:27|Br
74195206820|Thales Souza|12/07/1980|Masc|AMIL|Loteamento Lavínia da Costa|361.0|Ernesto Nascimento|Carvalho|PI|2005-07-03 13:22:08|Br
76594238191|Giovanna da Cruz|13/02/2003|Fem|AMIL|Loteamento de Nunes|818.0|Santa Inês|da Mota de Minas|MG|1995-12-24 12:34:44|Br
75980613439|Srta. Camila Porto|03/02/2003|Fem|AMIL|Quadra Emilly Azevedo|8.0|Vila De Sá|Peixoto|TO|1999-02-11 06:02:47|Br
80619723440|Alexandre Viana|07/03/2010|Masc|AMIL|Lagoa Gonçalves|569.0|Alto Das Antenas|Santos|AP|1976-12-06 18:45:04|Br
42867095310|Marcela Porto|02/05/1999|Fem|AMIL|Colônia Lopes|813.0|Mala E Cuia|da Rocha da Serra|MA|2001-10-13 05:52:45|Br
29546380792|Marina da Rocha|05/08/1990|Fem|AMIL|Quadra Luiz Felipe Jesus|62.0|Vale Do Jatoba|Teixeira|CE|1980-02-23 04:58:43|Br
52730819630|Marcos Vinicius Teixeira|28/05/2001|Masc|AMIL|Colônia Bruna Rodrigues|125.0|Barroca|Jesus do Galho|AC|1973-02-21 20:28:11|Br
53269078447|Felipe Cunha|05/05/1998|Masc|AMIL|Quadra de Correia|688.0|Pongelupe|Ribeiro|AP|1989-06-15 22:15:12|Br
25849316051|Ana Lívia Castro|05/06/2003|Fem|AMIL|Alameda de Pinto|98.0|Chácara Leonina|Vieira Verde|SC|1977-04-10 02:07:26|Br
48635790200|Eduarda Jesus|02/02/1984|Fem|AMIL|Estrada Aragão|25.0|Ribeiro De Abreu|Pinto|AP|1970-04-26 09:09:38|Br
12567980458|Dr. Luigi Pires|08/01/1973|Masc|AMIL|Conjunto de Nunes|980.0|Santana Do Cafezal|da Cunha|AL|2004-09-10 17:47:25|Br
93428065115|Bruno da Rosa|09/11/2017|Masc|AMIL|Campo Peixoto|332.0|Vale Do Jatoba|Caldeira|PR|2010-12-11 08:17:56|Br
61054927316|Letícia Viana|27/09/2017|Fem|AMIL|Via de Sales|878.0|São Tomaz|Vieira Verde|GO|1996-02-13 21:36:10|Br
17682954337|Cecília Teixeira|05/09/1997|Fem|AMIL|Largo Theo Teixeira|815.0|Belmonte|das Neves|MA|2006-12-05 14:56:28|Br
58719436084|Valentina Campos|27/07/1998|Fem|AMIL|Área da Rocha|871.0|Acaba Mundo|Martins do Oeste|BA|1992-03-09 00:38:28|Br
84251967011|Maria Clara das Neves|16/06/1994|Fem|AMIL|Avenida da Costa|641.0|São Geraldo|Alves do Sul|PR|2022-07-05 04:26:07|Br
43817029640|Helena Cavalcanti|23/05/1996|Fem|AMIL|Estação de Gomes|424.0|Paquetá|Teixeira|MT|2002-05-03 02:41:22|Br
78691402369|Maria Cecília da Rosa|10/11/2015|Fem|AMIL|Lago Agatha Gomes|11.0|Vila Petropolis|Lopes do Amparo|MA|1987-02-02 12:59:16|Br
72980615340|Pietro Cardoso|05/02/2005|Masc|AMIL|Vereda Valentina Peixoto|210.0|Jardim Leblon|Souza|AP|1990-06-12 10:09:46|Br
16870543984|Lucas da Costa|23/10/1983|Masc|AMIL|Sítio Santos|203.0|Vila Antena Montanhês|da Rosa|RO|2006-10-14 01:31:47|Br
51072394804|Sr. Otávio Oliveira|16/09/1981|Masc|AMIL|Sítio Davi Vieira|361.0|Trevo|Vieira do Oeste|RR|1992-07-23 02:51:02|Br
31468970593|Leandro Rocha|15/06/2011|Masc|AMIL|Chácara Costa|307.0|Maria Tereza|Monteiro Alegre|ES|1981-01-10 00:18:18|Br
95413078250|Emanuel Monteiro|11/07/2017|Masc|AMIL|Praça Lima|586.0|Araguaia|Mendes de Fogaça|MT|2022-11-05 04:31:03|Br
81075369240|Calebe Teixeira|16/06/2006|Masc|AMIL|Pátio Bruno Viana|283.0|Santa Branca|da Mata|MA|1970-12-02 18:40:37|Br
85192307414|Camila Pinto|04/10/1996|Fem|AMIL|Colônia de Peixoto|53.0|Santo André|Araújo|MS|1986-08-07 02:33:53|Br
16957304884|Gustavo Henrique Ferreira|27/02/1998|Masc|AMIL|Fazenda Stella Monteiro|210.0|Pompéia|Nunes|RJ|2008-03-22 18:42:26|Br
21509863702|Emanuel Moraes|02/10/1978|Masc|AMIL|Sítio Felipe Freitas|720.0|Novo São Lucas|Santos dos Dourados|MT|2002-05-03 21:02:40|Br
60918243769|Davi Luiz Ramos|17/10/1976|Masc|AMIL|Largo Barros|647.0|Nossa Senhora De Fátima|Barbosa|RS|1979-11-13 11:47:13|Br
32174960869|Giovanna Lopes|13/02/2018|Fem|AMIL|Travessa Nina Barbosa|573.0|Monte São José|da Rocha|DF|1997-11-20 01:46:59|Br
49271853628|Vitor Hugo Gonçalves|12/11/2009|Masc|AMIL|Distrito de Ribeiro|864.0|Vila Trinta E Um De Março|da Costa|SC|2001-10-11 08:47:03|Br
70458396184|Dra. Nicole Silva|22/02/2010|Fem|AMIL|Setor de Pires|712.0|Monte São José|Araújo|RS|2013-05-24 06:38:01|Br
40157632890|Srta. Sofia Fogaça|19/09/1987|Fem|AMIL|Colônia Evelyn da Mata|302.0|Jatobá|Novaes de Goiás|SC|1972-08-12 08:11:18|Br
94715263882|Ana Luiza Pires|01/04/1980|Fem|AMIL|Largo Sales|342.0|Nova Suíça|Viana de Lima|MG|1973-12-14 07:07:50|Br
10683495739|Isabelly Fogaça|01/06/1982|Fem|AMIL|Viela de Ramos|608.0|Maria Tereza|Costa|AP|2007-04-16 08:41:18|Br
83214597060|Clara Aragão|17/05/1973|Fem|AMIL|Praça Peixoto|176.0|Conjunto Califórnia I|Aragão|TO|1986-12-23 01:13:47|Br
97405328105|Larissa Moraes|03/04/2006|Fem|AMIL|Condomínio Ferreira|912.0|Delta|Lopes das Flores|MG|1976-08-01 23:31:13|Br
26591837086|Mariane Nascimento|09/06/1972|Fem|AMIL|Ladeira Davi Freitas|635.0|Jardim Felicidade|Rezende|MT|2009-12-09 08:29:45|Br
24186759391|Srta. Evelyn da Conceição|09/10/1996|Fem|AMIL|Travessa Fogaça|989.0|Xodo-Marize|Gonçalves|CE|2008-05-30 05:56:57|Br
75496031893|Paulo Viana|04/04/2013|Masc|AMIL|Largo Carvalho|604.0|Cachoeirinha|Cardoso|MA|2018-06-19 04:00:26|Br
91264075316|Gustavo da Cunha|19/04/2011|Masc|AMIL|Lago Alexia Jesus|697.0|Acaba Mundo|Ramos|SC|2016-03-02 19:02:01|Br
43261079878|Sr. Alexandre das Neves|16/05/2002|Masc|AMIL|Travessa Clara Viana|640.0|Silveira|da Luz|MG|2019-09-26 08:58:10|Br
48309512651|Cecília Gonçalves|31/08/1970|Fem|AMIL|Conjunto Gomes|440.0|Olhos D'água|Cardoso Grande|BA|2015-04-07 12:33:55|Br
48731920640|Marcos Vinicius Dias|17/02/2007|Masc|AMIL|Morro de Duarte|147.0|Nova Suíça|Ferreira da Serra|PI|2022-07-13 10:22:05|Br
26471305907|Sr. Leandro Souza|21/05/2001|Masc|AMIL|Aeroporto Cunha|709.0|São Jorge 3ª Seção|Moura das Pedras|PE|1994-03-03 06:30:15|Br
73216590895|Gustavo Pereira|15/07/1998|Masc|AMIL|Via Clarice Silva|423.0|Maravilha|da Costa|AP|1997-08-13 11:22:04|Br
43691827004|Heloísa Melo|07/04/2013|Fem|AMIL|Vale de Pires|508.0|Vila Betânia|Castro das Flores|GO|2021-01-31 21:25:53|Br
41807692396|Sr. Calebe Rodrigues|04/09/2007|Masc|AMIL|Recanto de Novaes|340.0|Fazendinha|Ribeiro|BA|2004-06-18 16:29:42|Br
